h,T,lambda,M,s,,,,,lambda_fixedh=24,strain
6700.68,-90240000,3.10E-06,0.203132323,-1.53E-03,,,,,4.00E-07,-0.001529092
7019.76,-90240000,3.40E-06,0.212683291,-1.53E-03,,,,,4.00E-07,-0.001529092
7338.84,-90240000,3.70E-06,0.222417258,-1.53E-03,,,,,4.00E-07,-0.001529092
7657.92,-90240000,4.10E-06,0.232151226,-1.53E-03,,,,,4.00E-07,-0.001529092
7977,-90240000,4.40E-06,0.241336194,-1.53E-03,,,,,4.00E-07,-0.001529092
8296.08,-90240000,4.70E-06,0.251070162,-1.52E-03,,,,,4.00E-07,-0.001529092
8615.16,-90240000,5.10E-06,0.260438129,-1.52E-03,,,,,4.00E-07,-0.001529092
8934.24,-90240000,5.40E-06,0.269623097,-1.52E-03,,,,,4.00E-07,-0.001529092
9253.32,-90240000,5.70E-06,0.279723065,-1.52E-03,,,,,4.00E-07,-0.001529092
9572.4,-90240000,6.10E-06,0.289091033,-1.52E-03,,,,,4.00E-07,-0.001529092
9891.48,-90240000,6.40E-06,0.298642,-1.52E-03,,,,,4.00E-07,-0.001529092
10210.56,-90240000,6.80E-06,0.308192968,-1.52E-03,,,,,4.00E-07,-0.001529092
10529.64,-90240000,7.20E-06,0.317560936,-1.52E-03,,,,,4.00E-07,-0.001529092
10848.72,-90240000,7.80E-06,0.327294904,-1.52E-03,,,,,4.00E-07,-0.001529092
11167.8,-90240000,8.30E-06,0.337211871,-1.52E-03,,,,,4.00E-07,-0.001529092
11486.88,-90240000,8.80E-06,0.347677839,-1.52E-03,,,,,4.00E-07,-0.001529092
11805.96,-90240000,9.60E-06,0.357960807,-1.52E-03,,,,,4.00E-07,-0.001529092
12125.04,-90240000,1.04E-05,0.370256775,-1.52E-03,,,,,4.00E-07,-0.001529092
12444.12,-90240000,1.16E-05,0.384565742,-1.52E-03,,,,,4.00E-07,-0.001529092
12763.2,-90240000,1.38E-05,0.40399871,-1.52E-03,,,,,4.00E-07,-0.001529092
13082.28,-90240000,1.76E-05,0.433130678,-1.51E-03,,,,,4.00E-07,-0.001529092
13401.36,-90240000,2.48E-05,0.481477646,-1.50E-03,,,,,4.00E-07,-0.001529092
13720.44,-90240000,3.74E-05,0.563496613,-1.49E-03,,,,,4.00E-07,-0.001529092
14039.52,-90240000,5.95E-05,0.698036581,-1.47E-03,,,,,4.00E-07,-0.001529092
14358.6,-90240000,9.24E-05,0.896809549,-1.44E-03,,,,,4.00E-07,-0.001529092
14677.68,-90240000,0.0001338,1.141881517,-1.40E-03,,,,,4.00E-07,-0.001529092
14996.76,-90240000,0.0001745,1.382378484,-1.35E-03,,,,,4.00E-07,-0.001529092
15315.84,-90240000,0.0002065,1.571086452,-1.32E-03,,,,,4.00E-07,-0.001529092
15634.92,-90240000,0.000228,1.69537842,-1.30E-03,,,,,4.00E-07,-0.001529092
15954,-90240000,0.0002405,1.767881388,-1.29E-03,,,,,4.00E-07,-0.001529092
16273.08,-90240000,0.0002471,1.807078355,-1.28E-03,,,,,4.00E-07,-0.001529092
16592.16,-90240000,0.0002509,1.827975323,-1.28E-03,,,,,4.00E-07,-0.001529092
16911.24,-90240000,0.0002525,1.838624291,-1.28E-03,,,,,4.00E-07,-0.001529092
17230.32,-90240000,0.0002535,1.844515259,-1.28E-03,,,,,4.00E-07,-0.001529092
17549.4,-90240000,0.0002541,1.848027226,-1.28E-03,,,,,4.00E-07,-0.001529092
17868.48,-90240000,0.0002544,1.849892194,-1.28E-03,,,,,4.00E-07,-0.001529092
18187.56,-90240000,0.0002545,1.850659162,-1.27E-03,,,,,4.00E-07,-0.001529092
18506.64,-90240000,0.0002546,1.85160913,-1.27E-03,,,,,4.00E-07,-0.001529092
18825.72,-90240000,0.0002547,1.852193097,-1.27E-03,,,,,4.00E-07,-0.001529092
19144.8,-90240000,0.0002547,1.852777065,-1.27E-03,,,,,4.00E-07,-0.001529092
19463.88,-90240000,0.0002548,1.853361033,-1.27E-03,,,,,4.00E-07,-0.001529092
19782.96,-90240000,0.0002547,1.853762001,-1.27E-03,,,,,4.00E-07,-0.001529092
20102.04,-90240000,0.0002547,1.854345968,-1.27E-03,,,,,4.00E-07,-0.001529092
20421.12,-90240000,0.0002548,1.854563936,-1.27E-03,,,,,4.00E-07,-0.001529092
20740.2,-90240000,0.0002547,1.855147904,-1.27E-03,,,,,4.00E-07,-0.001529092
21059.28,-90240000,0.0002548,1.855548872,-1.27E-03,,,,,4.00E-07,-0.001529092
21378.36,-90240000,0.0002547,1.855949839,-1.27E-03,,,,,4.00E-07,-0.001529092
21697.44,-90240000,0.0002548,1.856350807,-1.27E-03,,,,,4.00E-07,-0.001529092
22016.52,-90240000,0.0002547,1.856934775,-1.27E-03,,,,,4.00E-07,-0.001529092
22335.6,-90240000,0.0002548,1.857335743,-1.27E-03,,,,,4.00E-07,-0.001529092
22654.68,-90240000,0.0002548,1.857736711,-1.27E-03,,,,,4.00E-07,-0.001529092
22973.76,-90240000,0.0002548,1.858320678,-1.27E-03,,,,,4.00E-07,-0.001529092
23292.84,-90240000,0.0002548,1.858538646,-1.27E-03,,,,,4.00E-07,-0.001529092
23611.92,-90240000,0.0002549,1.859122614,-1.27E-03,,,,,4.00E-07,-0.001529092
23931,-90240000,0.0002548,1.859340582,-1.27E-03,,,,,4.00E-07,-0.001529092
24250.08,-90240000,0.0002548,1.859924549,-1.27E-03,,,,,4.00E-07,-0.001529092
24569.16,-90240000,0.0002549,1.860325517,-1.27E-03,,,,,4.00E-07,-0.001529092
24888.24,-90240000,0.0002548,1.860543485,-1.27E-03,,,,,4.00E-07,-0.001529092
25207.32,-90240000,0.0002548,1.861127453,-1.27E-03,,,,,4.00E-07,-0.001529092
25526.4,-90240000,0.0002549,1.86152842,-1.27E-03,,,,,4.00E-07,-0.001529092
25845.48,-90240000,0.0002549,1.861929388,-1.27E-03,,,,,4.00E-07,-0.001529092
26164.56,-90240000,0.0002548,1.862330356,-1.27E-03,,,,,4.00E-07,-0.001529092
26483.64,-90240000,0.0002548,1.862731324,-1.27E-03,,,,,4.00E-07,-0.001529092
26802.72,-90240000,0.0002549,1.863132291,-1.27E-03,,,,,4.00E-07,-0.001529092
27121.8,-90240000,0.0002549,1.863533259,-1.27E-03,,,,,4.00E-07,-0.001529092
27440.88,-90240000,0.0002548,1.863934227,-1.27E-03,,,,,4.00E-07,-0.001529092
27759.96,-90240000,0.0002548,1.864335195,-1.27E-03,,,,,4.00E-07,-0.001529092
28079.04,-90240000,0.0002549,1.864736162,-1.27E-03,,,,,4.00E-07,-0.001529092
28398.12,-90240000,0.0002549,1.86513713,-1.27E-03,,,,,4.00E-07,-0.001529092
28717.2,-90240000,0.0002549,1.865721098,-1.27E-03,,,,,4.00E-07,-0.001529092
29036.28,-90240000,0.0002548,1.865939066,-1.27E-03,,,,,4.00E-07,-0.001529092
29355.36,-90240000,0.0002549,1.866340033,-1.27E-03,,,,,4.00E-07,-0.001529092
29674.44,-90240000,0.0002549,1.866741001,-1.27E-03,,,,,4.00E-07,-0.001529092
29993.52,-90240000,0.0002549,1.867324969,-1.27E-03,,,,,4.00E-07,-0.001529092
30312.6,-90240000,0.0002549,1.867542937,-1.27E-03,,,,,4.00E-07,-0.001529092
30631.68,-90240000,0.0002549,1.868126904,-1.27E-03,,,,,4.00E-07,-0.001529092
30950.76,-90240000,0.0002548,1.868527872,-1.27E-03,,,,,4.00E-07,-0.001529092
31269.84,-90240000,0.0002549,1.86892884,-1.27E-03,,,,,4.00E-07,-0.001529092
31588.92,-90240000,0.0002549,1.869329808,-1.27E-03,,,,,4.00E-07,-0.001529092
0,-92160000,1.00E-07,0.004209,-1.56E-03,,,,,4.00E-07,-0.001561634
319.08,-92160000,1.00E-07,0.013576968,-1.56E-03,,,,,4.00E-07,-0.001561634
638.16,-92160000,1.00E-07,0.022761936,-1.56E-03,,,,,4.00E-07,-0.001561634
957.24,-92160000,1.00E-07,0.032129903,-1.56E-03,,,,,4.00E-07,-0.001561634
1276.32,-92160000,1.00E-07,0.042046871,-1.56E-03,,,,,4.00E-07,-0.001561634
1595.4,-92160000,4.00E-07,0.051414839,-1.56E-03,,,,,4.00E-07,-0.001561634
1914.48,-92160000,5.00E-07,0.060782807,-1.56E-03,,,,,4.00E-07,-0.001561634
2233.56,-92160000,5.00E-07,0.070150774,-1.56E-03,,,,,4.00E-07,-0.001561634
2552.64,-92160000,5.00E-07,0.079518742,-1.56E-03,,,,,4.00E-07,-0.001561634
2871.72,-92160000,8.00E-07,0.08888671,-1.56E-03,,,,,4.00E-07,-0.001561634
3190.8,-92160000,8.00E-07,0.098254678,-1.56E-03,,,,,4.00E-07,-0.001561634
3509.88,-92160000,8.00E-07,0.107622645,-1.56E-03,,,,,4.00E-07,-0.001561634
3828.96,-92160000,1.10E-06,0.117173613,-1.56E-03,,,,,4.00E-07,-0.001561634
4148.04,-92160000,1.10E-06,0.126541581,-1.56E-03,,,,,4.00E-07,-0.001561634
4467.12,-92160000,1.40E-06,0.135909549,-1.56E-03,,,,,4.00E-07,-0.001561634
4786.2,-92160000,1.80E-06,0.145460516,-1.56E-03,,,,,4.00E-07,-0.001561634
5105.28,-92160000,1.80E-06,0.155011484,-1.56E-03,,,,,4.00E-07,-0.001561634
5424.36,-92160000,2.10E-06,0.164379452,-1.56E-03,,,,,4.00E-07,-0.001561634
5743.44,-92160000,2.10E-06,0.17393042,-1.56E-03,,,,,4.00E-07,-0.001561634
6062.52,-92160000,2.40E-06,0.182932387,-1.56E-03,,,,,4.00E-07,-0.001561634
6381.6,-92160000,2.80E-06,0.192483355,-1.56E-03,,,,,4.00E-07,-0.001561634
6700.68,-92160000,3.10E-06,0.202034323,-1.56E-03,,,,,4.00E-07,-0.001561634
7019.76,-92160000,3.40E-06,0.211219291,-1.56E-03,,,,,4.00E-07,-0.001561634
7338.84,-92160000,3.40E-06,0.220770258,-1.56E-03,,,,,4.00E-07,-0.001561634
7657.92,-92160000,3.80E-06,0.230504226,-1.56E-03,,,,,4.00E-07,-0.001561634
7977,-92160000,4.10E-06,0.239689194,-1.56E-03,,,,,4.00E-07,-0.001561634
8296.08,-92160000,4.40E-06,0.248874162,-1.56E-03,,,,,4.00E-07,-0.001561634
8615.16,-92160000,4.70E-06,0.258242129,-1.56E-03,,,,,4.00E-07,-0.001561634
8934.24,-92160000,5.10E-06,0.267976097,-1.56E-03,,,,,4.00E-07,-0.001561634
9253.32,-92160000,5.40E-06,0.277344065,-1.56E-03,,,,,4.00E-07,-0.001561634
9572.4,-92160000,6.10E-06,0.286712033,-1.56E-03,,,,,4.00E-07,-0.001561634
9891.48,-92160000,6.40E-06,0.296263,-1.56E-03,,,,,4.00E-07,-0.001561634
10210.56,-92160000,6.80E-06,0.305813968,-1.56E-03,,,,,4.00E-07,-0.001561634
10529.64,-92160000,7.10E-06,0.314998936,-1.55E-03,,,,,4.00E-07,-0.001561634
10848.72,-92160000,7.50E-06,0.324915904,-1.55E-03,,,,,4.00E-07,-0.001561634
11167.8,-92160000,8.20E-06,0.334283871,-1.55E-03,,,,,4.00E-07,-0.001561634
11486.88,-92160000,8.70E-06,0.344017839,-1.55E-03,,,,,4.00E-07,-0.001561634
11805.96,-92160000,9.10E-06,0.354117807,-1.55E-03,,,,,4.00E-07,-0.001561634
12125.04,-92160000,9.90E-06,0.365132775,-1.55E-03,,,,,4.00E-07,-0.001561634
12444.12,-92160000,1.07E-05,0.376696742,-1.55E-03,,,,,4.00E-07,-0.001561634
12763.2,-92160000,1.19E-05,0.39137171,-1.55E-03,,,,,4.00E-07,-0.001561634
13082.28,-92160000,1.42E-05,0.410438678,-1.55E-03,,,,,4.00E-07,-0.001561634
13401.36,-92160000,1.79E-05,0.439570646,-1.54E-03,,,,,4.00E-07,-0.001561634
13720.44,-92160000,2.50E-05,0.486819613,-1.54E-03,,,,,4.00E-07,-0.001561634
14039.52,-92160000,3.74E-05,0.566825581,-1.52E-03,,,,,4.00E-07,-0.001561634
14358.6,-92160000,5.89E-05,0.698071549,-1.50E-03,,,,,4.00E-07,-0.001561634
14677.68,-92160000,9.12E-05,0.893001517,-1.47E-03,,,,,4.00E-07,-0.001561634
14996.76,-92160000,0.0001321,1.134047484,-1.43E-03,,,,,4.00E-07,-0.001561634
15315.84,-92160000,0.0001728,1.374178452,-1.39E-03,,,,,4.00E-07,-0.001561634
15634.92,-92160000,0.0002054,1.56435042,-1.36E-03,,,,,4.00E-07,-0.001561634
15954,-92160000,0.000227,1.690838388,-1.34E-03,,,,,4.00E-07,-0.001561634
16273.08,-92160000,0.0002399,1.764805355,-1.32E-03,,,,,4.00E-07,-0.001561634
16592.16,-92160000,0.000247,1.805466323,-1.32E-03,,,,,4.00E-07,-0.001561634
16911.24,-92160000,0.0002506,1.827278291,-1.31E-03,,,,,4.00E-07,-0.001561634
17230.32,-92160000,0.0002524,1.838659259,-1.31E-03,,,,,4.00E-07,-0.001561634
17549.4,-92160000,0.0002535,1.844733226,-1.31E-03,,,,,4.00E-07,-0.001561634
17868.48,-92160000,0.000254,1.848062194,-1.31E-03,,,,,4.00E-07,-0.001561634
18187.56,-92160000,0.0002543,1.850110162,-1.31E-03,,,,,4.00E-07,-0.001561634
18506.64,-92160000,0.0002545,1.85124313,-1.31E-03,,,,,4.00E-07,-0.001561634
18825.72,-92160000,0.0002546,1.851827097,-1.31E-03,,,,,4.00E-07,-0.001561634
19144.8,-92160000,0.0002546,1.852594065,-1.31E-03,,,,,4.00E-07,-0.001561634
19463.88,-92160000,0.0002547,1.853178033,-1.31E-03,,,,,4.00E-07,-0.001561634
19782.96,-92160000,0.0002547,1.853762001,-1.31E-03,,,,,4.00E-07,-0.001561634
20102.04,-92160000,0.0002547,1.854162968,-1.31E-03,,,,,4.00E-07,-0.001561634
20421.12,-92160000,0.0002548,1.854563936,-1.31E-03,,,,,4.00E-07,-0.001561634
20740.2,-92160000,0.0002547,1.855147904,-1.31E-03,,,,,4.00E-07,-0.001561634
21059.28,-92160000,0.0002548,1.855548872,-1.31E-03,,,,,4.00E-07,-0.001561634
21378.36,-92160000,0.0002547,1.855949839,-1.31E-03,,,,,4.00E-07,-0.001561634
21697.44,-92160000,0.0002548,1.856533807,-1.31E-03,,,,,4.00E-07,-0.001561634
22016.52,-92160000,0.0002547,1.856934775,-1.31E-03,,,,,4.00E-07,-0.001561634
22335.6,-92160000,0.0002548,1.857335743,-1.31E-03,,,,,4.00E-07,-0.001561634
22654.68,-92160000,0.0002547,1.857736711,-1.31E-03,,,,,4.00E-07,-0.001561634
22973.76,-92160000,0.0002548,1.857954678,-1.31E-03,,,,,4.00E-07,-0.001561634
23292.84,-92160000,0.0002548,1.858538646,-1.31E-03,,,,,4.00E-07,-0.001561634
23611.92,-92160000,0.0002548,1.858939614,-1.31E-03,,,,,4.00E-07,-0.001561634
23931,-92160000,0.0002548,1.859523582,-1.31E-03,,,,,4.00E-07,-0.001561634
24250.08,-92160000,0.0002548,1.859741549,-1.31E-03,,,,,4.00E-07,-0.001561634
24569.16,-92160000,0.0002548,1.860325517,-1.31E-03,,,,,4.00E-07,-0.001561634
24888.24,-92160000,0.0002548,1.860543485,-1.31E-03,,,,,4.00E-07,-0.001561634
25207.32,-92160000,0.0002549,1.860944453,-1.31E-03,,,,,4.00E-07,-0.001561634
25526.4,-92160000,0.0002548,1.86152842,-1.31E-03,,,,,4.00E-07,-0.001561634
25845.48,-92160000,0.0002548,1.861929388,-1.31E-03,,,,,4.00E-07,-0.001561634
26164.56,-92160000,0.0002549,1.862330356,-1.31E-03,,,,,4.00E-07,-0.001561634
26483.64,-92160000,0.0002548,1.862548324,-1.31E-03,,,,,4.00E-07,-0.001561634
26802.72,-92160000,0.0002548,1.863132291,-1.31E-03,,,,,4.00E-07,-0.001561634
27121.8,-92160000,0.0002549,1.863533259,-1.31E-03,,,,,4.00E-07,-0.001561634
27440.88,-92160000,0.0002549,1.863934227,-1.31E-03,,,,,4.00E-07,-0.001561634
27759.96,-92160000,0.0002548,1.864518195,-1.31E-03,,,,,4.00E-07,-0.001561634
28079.04,-92160000,0.0002548,1.864736162,-1.31E-03,,,,,4.00E-07,-0.001561634
28398.12,-92160000,0.0002549,1.86513713,-1.31E-03,,,,,4.00E-07,-0.001561634
28717.2,-92160000,0.0002549,1.865538098,-1.31E-03,,,,,4.00E-07,-0.001561634
29036.28,-92160000,0.0002549,1.865939066,-1.31E-03,,,,,4.00E-07,-0.001561634
29355.36,-92160000,0.0002548,1.866340033,-1.31E-03,,,,,4.00E-07,-0.001561634
29674.44,-92160000,0.0002548,1.866924001,-1.31E-03,,,,,4.00E-07,-0.001561634
29993.52,-92160000,0.0002549,1.867141969,-1.31E-03,,,,,4.00E-07,-0.001561634
30312.6,-92160000,0.0002549,1.867542937,-1.31E-03,,,,,4.00E-07,-0.001561634
30631.68,-92160000,0.0002549,1.868126904,-1.31E-03,,,,,4.00E-07,-0.001561634
30950.76,-92160000,0.0002549,1.868527872,-1.31E-03,,,,,4.00E-07,-0.001561634
31269.84,-92160000,0.0002549,1.86874584,-1.31E-03,,,,,4.00E-07,-0.001561634
31588.92,-92160000,0.0002548,1.869329808,-1.31E-03,,,,,4.00E-07,-0.001561634
0,-94080000,1.00E-07,0.004209,-1.59E-03,,,,,4.00E-07,-0.001594176
319.08,-94080000,1.00E-07,0.013576968,-1.59E-03,,,,,4.00E-07,-0.001594176
638.16,-94080000,1.00E-07,0.022944936,-1.59E-03,,,,,4.00E-07,-0.001594176
957.24,-94080000,1.00E-07,0.032312903,-1.59E-03,,,,,4.00E-07,-0.001594176
1276.32,-94080000,1.00E-07,0.041497871,-1.59E-03,,,,,4.00E-07,-0.001594176
1595.4,-94080000,1.00E-07,0.050865839,-1.59E-03,,,,,4.00E-07,-0.001594176
1914.48,-94080000,5.00E-07,0.060233807,-1.59E-03,,,,,4.00E-07,-0.001594176
2233.56,-94080000,5.00E-07,0.069601774,-1.59E-03,,,,,4.00E-07,-0.001594176
2552.64,-94080000,5.00E-07,0.078969742,-1.59E-03,,,,,4.00E-07,-0.001594176
2871.72,-94080000,8.00E-07,0.08833771,-1.59E-03,,,,,4.00E-07,-0.001594176
3190.8,-94080000,8.00E-07,0.097888678,-1.59E-03,,,,,4.00E-07,-0.001594176
3509.88,-94080000,8.00E-07,0.107256645,-1.59E-03,,,,,4.00E-07,-0.001594176
3828.96,-94080000,1.10E-06,0.116624613,-1.59E-03,,,,,4.00E-07,-0.001594176
4148.04,-94080000,1.10E-06,0.125443581,-1.59E-03,,,,,4.00E-07,-0.001594176
4467.12,-94080000,1.40E-06,0.134994549,-1.59E-03,,,,,4.00E-07,-0.001594176
4786.2,-94080000,1.50E-06,0.144362516,-1.59E-03,,,,,4.00E-07,-0.001594176
5105.28,-94080000,1.80E-06,0.153913484,-1.59E-03,,,,,4.00E-07,-0.001594176
5424.36,-94080000,2.10E-06,0.163464452,-1.59E-03,,,,,4.00E-07,-0.001594176
5743.44,-94080000,2.10E-06,0.17228342,-1.59E-03,,,,,4.00E-07,-0.001594176
6062.52,-94080000,2.40E-06,0.181834387,-1.59E-03,,,,,4.00E-07,-0.001594176
6381.6,-94080000,2.70E-06,0.190836355,-1.59E-03,,,,,4.00E-07,-0.001594176
6700.68,-94080000,3.10E-06,0.200570323,-1.59E-03,,,,,4.00E-07,-0.001594176
7019.76,-94080000,3.10E-06,0.210121291,-1.59E-03,,,,,4.00E-07,-0.001594176
7338.84,-94080000,3.40E-06,0.219123258,-1.59E-03,,,,,4.00E-07,-0.001594176
7657.92,-94080000,3.70E-06,0.228308226,-1.59E-03,,,,,4.00E-07,-0.001594176
7977,-94080000,4.10E-06,0.238042194,-1.59E-03,,,,,4.00E-07,-0.001594176
8296.08,-94080000,4.40E-06,0.247227162,-1.59E-03,,,,,4.00E-07,-0.001594176
8615.16,-94080000,4.70E-06,0.256412129,-1.59E-03,,,,,4.00E-07,-0.001594176
8934.24,-94080000,5.10E-06,0.265780097,-1.59E-03,,,,,4.00E-07,-0.001594176
9253.32,-94080000,5.40E-06,0.275148065,-1.59E-03,,,,,4.00E-07,-0.001594176
9572.4,-94080000,5.80E-06,0.284516033,-1.59E-03,,,,,4.00E-07,-0.001594176
9891.48,-94080000,6.10E-06,0.294067,-1.59E-03,,,,,4.00E-07,-0.001594176
10210.56,-94080000,6.80E-06,0.303434968,-1.59E-03,,,,,4.00E-07,-0.001594176
10529.64,-94080000,7.10E-06,0.312619936,-1.59E-03,,,,,4.00E-07,-0.001594176
10848.72,-94080000,7.50E-06,0.321804904,-1.59E-03,,,,,4.00E-07,-0.001594176
11167.8,-94080000,7.90E-06,0.331904871,-1.59E-03,,,,,4.00E-07,-0.001594176
11486.88,-94080000,8.50E-06,0.341272839,-1.59E-03,,,,,4.00E-07,-0.001594176
11805.96,-94080000,9.00E-06,0.351006807,-1.59E-03,,,,,4.00E-07,-0.001594176
12125.04,-94080000,9.50E-06,0.361106775,-1.59E-03,,,,,4.00E-07,-0.001594176
12444.12,-94080000,1.00E-05,0.371572742,-1.58E-03,,,,,4.00E-07,-0.001594176
12763.2,-94080000,1.11E-05,0.38331971,-1.58E-03,,,,,4.00E-07,-0.001594176
13082.28,-94080000,1.23E-05,0.397445678,-1.58E-03,,,,,4.00E-07,-0.001594176
13401.36,-94080000,1.44E-05,0.416329646,-1.58E-03,,,,,4.00E-07,-0.001594176
13720.44,-94080000,1.82E-05,0.445095613,-1.58E-03,,,,,4.00E-07,-0.001594176
14039.52,-94080000,2.51E-05,0.491246581,-1.57E-03,,,,,4.00E-07,-0.001594176
14358.6,-94080000,3.73E-05,0.569422549,-1.56E-03,,,,,4.00E-07,-0.001594176
14677.68,-94080000,5.82E-05,0.697923517,-1.54E-03,,,,,4.00E-07,-0.001594176
14996.76,-94080000,8.99E-05,0.887912484,-1.50E-03,,,,,4.00E-07,-0.001594176
15315.84,-94080000,0.0001301,1.125847452,-1.46E-03,,,,,4.00E-07,-0.001594176
15634.92,-94080000,0.000171,1.36488042,-1.42E-03,,,,,4.00E-07,-0.001594176
15954,-94080000,0.0002037,1.556699388,-1.39E-03,,,,,4.00E-07,-0.001594176
16273.08,-94080000,0.0002258,1.685200355,-1.37E-03,,,,,4.00E-07,-0.001594176
16592.16,-94080000,0.0002392,1.761729323,-1.36E-03,,,,,4.00E-07,-0.001594176
16911.24,-94080000,0.0002466,1.804220291,-1.35E-03,,,,,4.00E-07,-0.001594176
17230.32,-94080000,0.0002504,1.826764259,-1.34E-03,,,,,4.00E-07,-0.001594176
17549.4,-94080000,0.0002523,1.838328226,-1.34E-03,,,,,4.00E-07,-0.001594176
17868.48,-94080000,0.0002534,1.844951194,-1.34E-03,,,,,4.00E-07,-0.001594176
18187.56,-94080000,0.000254,1.847914162,-1.34E-03,,,,,4.00E-07,-0.001594176
18506.64,-94080000,0.0002543,1.85014513,-1.34E-03,,,,,4.00E-07,-0.001594176
18825.72,-94080000,0.0002545,1.851644097,-1.34E-03,,,,,4.00E-07,-0.001594176
19144.8,-94080000,0.0002545,1.852228065,-1.34E-03,,,,,4.00E-07,-0.001594176
19463.88,-94080000,0.0002547,1.852995033,-1.34E-03,,,,,4.00E-07,-0.001594176
19782.96,-94080000,0.0002547,1.853579001,-1.34E-03,,,,,4.00E-07,-0.001594176
20102.04,-94080000,0.0002547,1.854162968,-1.34E-03,,,,,4.00E-07,-0.001594176
20421.12,-94080000,0.0002547,1.854563936,-1.34E-03,,,,,4.00E-07,-0.001594176
20740.2,-94080000,0.0002547,1.854964904,-1.34E-03,,,,,4.00E-07,-0.001594176
