,h,T,M,Lambda_lhs,e
2682,14148.26828,-33115690.66,1.847413238,2.55E-04,-3.06E-04
2683,22560.53909,-8275480.581,1.85816741,0.0002549,1.15E-04
2684,5377.244553,-39347193.31,1.371571245,1.83E-04,-4.84E-04
2685,17981.05828,-20257471.73,1.852229664,0.0002549,-8.84E-05
2686,5290.109458,-20555809.64,1.833902748,2.55E-04,-9.34E-05
2687,19731.51497,-6201342.555,1.854612353,0.0002549,1.50E-04
2688,12828.07193,-31297466.4,1.845754231,2.55E-04,-2.75E-04
2689,23104.84837,-982941.2558,1.858851409,0.0002549,2.38E-04
2690,5290.353033,-5797588.121,1.836099054,2.55E-04,1.57E-04
2691,20560.33754,-3438130.973,1.855470882,0.0002549,1.97E-04
2692,6911.142972,-44730857,1.769876798,2.44E-04,-5.14E-04
2693,3756.544258,-43735628.97,0.161551613,3.80E-06,-7.37E-04
2694,28549.47355,-13352149.45,1.865510327,0.0002549,2.86E-05
2695,13705.46032,-10599933.81,1.846856789,0.0002549,7.52E-05
2696,4066.181466,-27275401.83,1.497108714,2.03E-04,-2.59E-04
2697,23741.88255,-5682095.06,1.85965193,0.0002549,1.59E-04
2698,5219.911648,-9417963.458,1.836010534,2.55E-04,9.54E-05
2699,334.8331341,-11678059.7,0.051477764,5.00E-06,-1.93E-04
2700,31829.3602,-14176983.96,1.869631954,2.55E-04,1.47E-05
2701,26631.9893,-38800173.05,1.863283745,2.55E-04,-4.03E-04
2702,3907.706803,-22625287.9,1.702052569,2.35E-04,-1.48E-04
2703,10024.37249,-28368888.27,1.842047998,2.55E-04,-2.26E-04
2704,24859.17725,-26950057.37,1.860872963,2.55E-04,-2.02E-04
2705,10893.54016,-519800.3364,1.843323226,0.0002549,2.46E-04
2706,15666.13062,-12781377.93,1.84932064,0.0002549,3.83E-05
2707,7282.214195,-29614329.13,1.8382361,2.55E-04,-2.47E-04
2708,24963.96849,-34499518.09,1.861187648,2.55E-04,-3.30E-04
2709,13091.28958,-18595150.09,1.846085,0.0002549,-6.03E-05
2710,8075.255495,-13534390.83,1.839598665,2.55E-04,2.56E-05
2711,9733.35819,-27910861.59,1.841865299,2.55E-04,-2.18E-04
2712,4971.513867,-5630520.725,1.835698389,2.55E-04,1.60E-04
2713,5068.663323,-1183831.412,1.83600347,2.55E-04,2.35E-04
2714,27642.38733,-25503510.02,1.864553448,0.0002549,-1.77E-04
2715,102.9970202,-24568296.52,0.00653443,1.00E-07,-4.16E-04
2716,3068.773883,-23639235.65,0.924163335,0.0001193,-2.81E-04
2717,27474.65092,-36903555.39,1.864342665,2.55E-04,-3.70E-04
2718,27626.59569,-16519134.18,1.864533604,0.0002549,-2.51E-05
2719,28929.52593,-4106853.421,1.866170914,2.55E-04,1.85E-04
2720,31150.33267,-21888590.19,1.868778663,0.0002549,-1.16E-04
2721,12967.96528,-15025494.98,1.845930026,0.0002549,2.31E-07
2722,29310.93761,-22881268.75,1.866650211,0.0002549,-1.33E-04
2723,1827.232902,-27478748.31,0.092149169,2.40E-06,-4.63E-04
2724,10457.83536,-35998138.92,1.842592703,2.55E-04,-3.55E-04
2725,22079.76767,-28096164.26,1.857380254,2.55E-04,-2.21E-04
2726,23201.72921,-3759414.339,1.858973153,0.0002549,1.91E-04
2727,29034.09305,-11769367.62,1.866302317,2.55E-04,5.55E-05
2728,23295.42224,-19063160.61,1.858907891,2.55E-04,-6.81E-05
2729,6771.422275,-47602348.73,1.61799422,2.20E-04,-5.87E-04
2730,13914.906,-31041179.68,1.847119987,2.55E-04,-2.71E-04
2731,8745.331731,-19733695.32,1.840623708,2.55E-04,-7.95E-05
2732,5008.732468,-4108945.589,1.835745159,2.55E-04,1.85E-04
2733,5469.540697,-46179827.19,0.633282228,6.85E-05,-7.14E-04
2734,2309.089896,-38181759.26,0.095682688,9.00E-07,-6.46E-04
2735,3996.157111,-18109000.86,1.808669719,2.51E-04,-5.59E-05
2736,12374.22144,-20916179.49,1.845183905,2.55E-04,-9.95E-05
2737,7753.986925,-16089777.76,1.839194947,2.55E-04,-1.77E-05
2738,14807.63759,-32287238.7,1.848058826,2.55E-04,-2.92E-04
2739,26048.48514,-45628598.89,1.862550492,2.55E-04,-5.18E-04
2740,19404.43693,-33245198.5,1.854201335,0.0002549,-3.09E-04
2741,24353.83639,-18087912.37,1.860420933,0.0002549,-5.17E-05
2742,713.4056135,-5402167.215,0.596195492,7.98E-05,-1.18E-05
2743,21167.49087,-38951990.42,1.856233854,0.0002549,-4.05E-04
2744,13824.83215,-33445583.97,1.847006796,2.55E-04,-3.12E-04
2745,4815.241386,-6596696.64,1.835502011,2.55E-04,1.43E-04
2746,16649.65066,-16880349.74,1.850556568,0.0002549,-3.12E-05
2747,12455.40284,-14987223.83,1.845285921,0.0002549,8.79E-07
2748,29875.07422,-40110141.44,1.867176125,2.55E-04,-4.25E-04
2749,420.4488148,-8449857.328,0.142902352,1.73E-05,-1.26E-04
2750,9757.111234,-39439610.08,1.841529148,2.55E-04,-4.13E-04
2751,18584.00619,-4718756.449,1.852987351,2.55E-04,1.75E-04
2752,21228.1403,-8891839.348,1.856493068,0.0002549,1.04E-04
2753,27823.18723,-17686236.13,1.864597648,0.0002549,-4.49E-05
2754,27472.48993,-38904539.48,1.864339949,2.55E-04,-4.04E-04
2755,16159.92381,-10335583.38,1.849941159,0.0002549,7.97E-05
2756,5203.515906,-5176478.236,1.835989931,2.55E-04,1.67E-04
2757,20576.09697,-21233920.12,1.855490686,2.55E-04,-1.05E-04
2758,19551.46373,-1671722.349,1.854386094,0.0002549,2.27E-04
2759,28589.31701,-24732768.64,1.865560395,0.0002549,-1.64E-04
2760,24391.01144,-20240454.14,1.860284649,2.55E-04,-8.81E-05
2761,22428.33284,-23137678.32,1.857818274,2.55E-04,-1.37E-04
2762,6255.237027,-4306447.627,1.837494563,2.55E-04,1.82E-04
2763,27740.80335,-46565332.33,1.864677122,2.55E-04,-5.34E-04
2764,3664.257112,-46303539.87,0.147710641,2.40E-06,-7.82E-04
2765,29973.2146,-21671893.03,1.867299452,0.0002549,-1.12E-04
2766,6152.958284,-14448148.56,1.837183035,2.55E-04,1.01E-05
2767,15811.93487,-3561566.251,1.849686863,0.0002549,1.95E-04
2768,8155.350892,-47984054.35,1.830366316,2.53E-04,-5.60E-04
2769,22505.44451,-33980523.21,1.857915176,2.55E-04,-3.21E-04
2770,2808.819953,-31682198.83,0.168961667,8.90E-06,-5.28E-04
2771,27081.49845,-6074384.995,1.863848615,2.55E-04,1.52E-04
2772,18498.10757,-720526.3369,1.853062408,0.0002549,2.43E-04
2773,11726.96258,-24128484.52,1.844370536,2.55E-04,-1.54E-04
2774,6424.312667,-4399353.366,1.837707029,2.55E-04,1.80E-04
2775,19702.79774,-11550578.12,1.854393266,2.55E-04,5.92E-05
2776,5528.697535,-26399526.72,1.829810566,2.54E-04,-1.93E-04
2777,27028.66972,-44687910.37,1.863782228,2.55E-04,-5.02E-04
2778,26311.60157,-17033858.91,1.862698134,0.0002549,-3.38E-05
2779,27400.10738,-31085398.87,1.86406599,2.55E-04,-2.72E-04
2780,1806.405212,-23115576.18,0.132565996,8.20E-06,-3.84E-04
2781,11745.56684,-36250205.29,1.844210915,2.55E-04,-3.59E-04
2782,4931.088933,-18220559.36,1.833451589,2.55E-04,-5.38E-05
2783,28237.4042,-17675050.55,1.865118169,0.0002549,-4.47E-05
2784,2478.483139,-3464588.828,1.818657554,2.53E-04,1.94E-04
2785,3960.173668,-19356477.81,1.792520501,2.48E-04,-8.01E-05
2786,5538.624183,-37598546.69,1.62486304,2.22E-04,-4.15E-04
2787,24666.24686,-12396722.04,1.86063052,0.0002549,4.48E-05
2788,25494.12504,-6862214.641,1.861853862,0.0002549,1.39E-04
2789,30289.5243,-37070455.45,1.867879939,2.55E-04,-3.73E-04
2790,11432.59632,-32086296.57,1.844000624,2.55E-04,-2.89E-04
2791,16287.72762,-17299917.68,1.850101762,0.0002549,-3.83E-05
2792,8893.340836,-28958656.53,1.840626702,2.55E-04,-2.36E-04
2793,5200.113892,-31423475.37,1.759125656,2.43E-04,-2.90E-04
2794,28562.12109,-17612314.41,1.86552622,0.0002549,-4.36E-05
2795,17199.8729,-269421.3156,1.851430998,0.0002549,2.50E-04
2796,26449.90903,-4888848.088,1.862871936,0.0002549,1.72E-04
2797,17141.14685,-45258888.51,1.8511742,2.55E-04,-5.12E-04
2798,17019.29738,-16308234.68,1.85102108,0.0002549,-2.15E-05
2799,14471.68458,-40892514.31,1.847819655,2.55E-04,-4.38E-04
2800,16348.18798,-8459553.988,1.850360739,0.0002549,1.12E-04
2801,28987.59748,-15933601.11,1.866243889,0.0002549,-1.52E-05
2802,16358.86283,-2662368.267,1.850374153,0.0002549,2.10E-04
2803,8984.482847,-27714856.48,1.840741234,2.55E-04,-2.15E-04
2804,16463.97933,-42457585.95,1.850323247,2.55E-04,-4.65E-04
2805,2493.678047,-45152483.7,0.098659648,7.00E-07,-7.65E-04
2806,9489.621607,-44980515.54,1.84119301,2.55E-04,-5.07E-04
2807,4715.306203,-20886374.98,1.825860429,2.53E-04,-1.01E-04
2808,26194.17416,-45396820.92,1.86273357,2.55E-04,-5.14E-04
2809,5838.586412,-43890913.96,1.281565984,1.68E-04,-5.76E-04
2810,15474.91893,-15188817.26,1.849263357,0.0002549,-2.54E-06
2811,26962.89014,-21729949.96,1.863699567,0.0002549,-1.13E-04
2812,19334.17183,-25441108.4,1.854113037,0.0002549,-1.76E-04
2813,7044.922622,-47350605.94,1.728320911,2.37E-04,-5.66E-04
2814,22189.3615,-45313191.3,1.857517974,0.0002549,-5.13E-04
2815,29413.35731,-2055013.493,1.866595915,2.55E-04,2.20E-04
2816,25765.35888,-5605327.148,1.862194705,0.0002549,1.60E-04
2817,30121.50022,-38826987.05,1.867485794,2.55E-04,-4.03E-04
2818,6795.061043,-4335569.177,1.838172926,2.55E-04,1.82E-04
2819,29267.49552,-29646619.6,1.86659562,0.0002549,-2.48E-04
2820,19771.72692,-2718735.566,1.854662885,0.0002549,2.09E-04
2821,23854.18492,-23879313.05,1.859610053,2.55E-04,-1.50E-04
2822,12232.5113,-24712646.25,1.845005827,2.55E-04,-1.64E-04
2823,26599.73151,-12729845.67,1.863243208,0.0002549,3.91E-05
2824,4335.231152,-46918709.41,0.191009812,5.50E-06,-7.90E-04
2825,17890.84047,-35163183.71,1.852116293,0.0002549,-3.41E-04
2826,28594.67397,-5648741.821,1.865750127,2.55E-04,1.59E-04
2827,5643.528769,-39060406.43,1.586015867,2.16E-04,-4.46E-04
2828,12652.07348,-34097118.97,1.845350064,2.55E-04,-3.23E-04
2829,2312.696506,-42969873.53,0.09221022,8.00E-07,-7.28E-04
2830,2326.519756,-38693600.55,0.095521591,9.00E-07,-6.55E-04
2831,31213.26024,-127445.5967,1.86885774,2.55E-04,2.53E-04
2832,26981.5112,-1549823.88,1.863539967,2.55E-04,2.29E-04
2833,26858.58011,-16049159.31,1.863568487,0.0002549,-1.71E-05
2834,16524.67559,-21605531.82,1.85039952,0.0002549,-1.11E-04
2835,2368.917139,-9377859.094,1.710915869,2.37E-04,7.81E-05
2836,3180.841669,-33540123.84,0.208042164,1.30E-05,-5.55E-04
2837,18159.19095,-46125548.6,1.852453512,2.55E-04,-5.27E-04
2838,19854.84072,-16480339.16,1.854584329,2.55E-04,-2.43E-05
2839,18555.35123,-38855830.48,1.852951342,0.0002549,-4.04E-04
2840,1736.585268,-18697164.23,0.249781257,2.55E-05,-2.91E-04
2841,21486.96039,-18036135.2,1.856635311,2.55E-04,-5.07E-05
2842,19534.30576,-24985397.44,1.854364533,0.0002549,-1.69E-04
2843,17322.59669,-7639454.259,1.851585217,0.0002549,1.25E-04
2844,12507.11464,-33152495.61,1.845167904,2.55E-04,-3.07E-04
2845,364.2042622,-26889214.69,0.017476673,1.00E-07,-4.56E-04
2846,6557.55218,-43777220.4,1.718375463,2.36E-04,-5.06E-04
2847,5670.033972,-40034856.87,1.529502175,2.07E-04,-4.72E-04
2848,6354.566481,-13383823.29,1.837619384,2.55E-04,2.82E-05
2849,15833.14739,-9906802.299,1.84953052,0.0002549,8.70E-05
2850,27798.31249,-13011988.39,1.86474939,0.0002549,3.44E-05
2851,26456.16591,-26960896.12,1.862879799,2.55E-04,-2.02E-04
2852,11073.30348,-38346783,1.843366124,2.55E-04,-3.95E-04
2853,29232.59651,-44790462.17,1.866551764,2.55E-04,-5.04E-04
2854,1147.024166,-31153546.39,0.049570393,5.00E-07,-5.28E-04
2855,5083.856655,-7343520.814,1.835839563,2.55E-04,1.31E-04
2856,15794.30114,-6413582.571,1.849481704,0.0002549,1.46E-04
2857,6091.759876,-5925608.957,1.837289131,2.55E-04,1.55E-04
2858,24830.12558,-30181811.36,1.860836456,2.55E-04,-2.57E-04
2859,16928.33879,-11214546.62,1.851089778,0.0002549,6.48E-05
2860,22896.64836,-29395156.6,1.858406777,2.55E-04,-2.43E-04
2861,22417.90451,-5260208.476,1.85780517,0.0002549,1.66E-04
2862,12817.23824,-26308010.92,1.845557617,2.55E-04,-1.91E-04
2863,10267.5068,-32329668.05,1.84235353,2.55E-04,-2.93E-04
2864,23196.06117,-2275032.742,1.85896603,0.0002549,2.16E-04
2865,27371.88059,-28786522,1.86421352,2.55E-04,-2.33E-04
2866,7803.450867,-3829503.223,1.839257106,2.55E-04,1.90E-04
2867,1602.77112,-14578974.68,0.464821102,5.72E-05,-1.90E-04
2868,30198.664,-17710853.38,1.86758276,0.0002549,-4.53E-05
2869,25201.23285,-29335614.97,1.861302803,2.55E-04,-2.42E-04
2870,11665.86271,-47445797.11,1.844110755,2.55E-04,-5.49E-04
2871,16023.18793,-27819936.6,1.849769332,0.0002549,-2.17E-04
2872,30181.20404,-11946066.28,1.86756082,2.55E-04,5.25E-05
2873,21156.15227,-30630774.13,1.856219605,0.0002549,-2.64E-04
2874,20185.84566,-46558219.26,1.855000282,0.0002549,-5.34E-04
2875,16173.41989,-37713722.27,1.849958119,2.55E-04,-3.84E-04
2876,28107.87729,-20090225.44,1.8651384,0.0002549,-8.56E-05
2877,18761.87747,-26503842.98,1.853210871,0.0002549,-1.94E-04
2878,25942.12502,-34604291.02,1.862416836,2.55E-04,-3.32E-04
2879,7185.504129,-44128730.55,1.809383571,2.50E-04,-4.98E-04
2880,30835.342,-13371883.65,1.868382834,2.55E-04,2.84E-05
2881,16156.83743,-42944580.14,1.849937281,2.55E-04,-4.73E-04
2882,2276.795237,-22719427.94,0.302798105,3.06E-05,-3.54E-04
2883,6347.94547,-17196698.41,1.837428064,2.55E-04,-3.65E-05
2884,11529.75281,-12079425.66,1.844122715,2.55E-04,5.03E-05
2885,18942.11648,-37018656.7,1.853437366,0.0002549,-3.73E-04
2886,7564.561152,-27186222.44,1.838956908,2.55E-04,-2.06E-04
2887,20678.29005,-42099105.61,1.855619106,0.0002549,-4.59E-04
2888,3544.88785,-40760560.63,0.162017637,4.50E-06,-6.86E-04
2889,13520.20066,-10288088.27,1.846623985,0.0002549,8.05E-05
2890,19116.442,-11699152.83,1.853656429,2.55E-04,5.67E-05
2891,3529.216497,-47331467.73,0.139305944,1.80E-06,-8.00E-04
2892,731.705738,-33967002.41,0.031663489,1.00E-07,-5.76E-04
2893,26168.68005,-4997091.058,1.862518533,0.0002549,1.70E-04
2894,31862.64113,-9972928.451,1.869673776,2.55E-04,8.60E-05
2895,21127.27784,-31004171.21,1.85618332,0.0002549,-2.71E-04
2896,17044.76949,-30039206.26,1.851053089,0.0002549,-2.54E-04
2897,25298.45998,-30414209.55,1.861424982,2.55E-04,-2.60E-04
2898,30378.91851,-8085536.098,1.867809275,2.55E-04,1.18E-04
2899,31273.93015,-14384925.76,1.86911698,2.55E-04,1.12E-05
2900,27200.39651,-29592975.75,1.863815026,2.55E-04,-2.47E-04
2901,22713.29445,-3305681.798,1.858359368,0.0002549,1.99E-04
2902,4361.309948,-44221502.56,0.228557584,1.08E-05,-7.39E-04
2903,13662.41015,-38869678.68,1.846619691,2.55E-04,-4.04E-04
2904,30031.8756,-6629913.709,1.867373168,2.55E-04,1.43E-04
2905,23983.19884,-37865536.87,1.859772177,2.55E-04,-3.87E-04
2906,21646.87376,-12053347.31,1.857019264,2.55E-04,5.07E-05
2907,11500.267,-31094986.17,1.843902662,2.55E-04,-2.72E-04
2908,758.6013101,-36933275.11,0.032429287,1.00E-07,-6.26E-04
2909,25271.41498,-41386230.1,1.861390997,2.55E-04,-4.46E-04
2910,5998.073693,-24949642.14,1.835524402,2.55E-04,-1.68E-04
2911,24229.51657,-28623969.63,1.860081708,2.55E-04,-2.30E-04
2912,27975.76644,-14364463.94,1.864972385,0.0002549,1.14E-05
2913,13362.76443,-10260386.16,1.846426145,0.0002549,8.10E-05
2914,19765.94729,-39099996.39,1.854472622,0.0002549,-4.08E-04
2915,29490.32276,-2149909.72,1.866692633,2.55E-04,2.19E-04
2916,11006.02202,-30022076.45,1.843464575,2.55E-04,-2.54E-04
2917,30783.22324,-35748830.71,1.868500339,0.0002549,-3.51E-04
2918,9616.305097,-45998741.96,1.841169205,2.55E-04,-5.25E-04
2919,9372.671054,-33793445.36,1.841229046,2.55E-04,-3.18E-04
2920,27321.11034,-33680379.71,1.86396672,2.55E-04,-3.16E-04
2921,7969.03042,-24121526.55,1.839648179,2.55E-04,-1.54E-04
2922,25881.6162,-2522349.901,1.862157798,0.0002549,2.12E-04
2923,4180.713237,-9705833.243,1.833606639,2.55E-04,9.05E-05
2924,7026.124494,-7422396.83,1.838463288,2.55E-04,1.29E-04
2925,1389.964104,-3397685.055,1.57957268,2.19E-04,1.61E-04
2926,28749.90297,-1662360.459,1.865945194,2.55E-04,2.27E-04
2927,26095.29479,-17114787.16,1.862426315,0.0002549,-3.52E-05
2928,15042.91207,-32854053.24,1.848537481,2.55E-04,-3.02E-04
2929,28114.88011,-6331404.272,1.8649642,2.55E-04,1.48E-04
2930,10415.09481,-40573256.11,1.842538994,2.55E-04,-4.33E-04
2931,4330.669209,-16996106.64,1.827024079,2.54E-04,-3.41E-05
2932,13597.30883,-16349298.69,1.846720882,0.0002549,-2.22E-05
2933,19006.17284,-18410565.95,1.853517861,0.0002549,-5.71E-05
2934,11718.47987,-23502212.62,1.844359876,2.55E-04,-1.43E-04
2935,27892.74389,-33282568.08,1.864685056,2.55E-04,-3.09E-04
2936,2648.964361,-18424416.13,1.148176787,0.0001535,-1.59E-04
2937,28266.68436,-32053419.01,1.865337963,2.55E-04,-2.88E-04
2938,5018.73277,-29737817.94,1.764204726,2.44E-04,-2.60E-04
2939,26853.69052,-5472626.5,1.863379343,0.0002549,1.62E-04
2940,6027.970542,-42793541.08,1.540016971,2.08E-04,-5.17E-04
2941,28220.96648,-42996892.63,1.865280512,2.55E-04,-4.74E-04
2942,13736.5666,-15141669.28,1.846895879,0.0002549,-1.74E-06
2943,13773.78597,-36724798.96,1.84675965,2.55E-04,-3.67E-04
2944,18929.84732,-10157646.13,1.853421948,2.55E-04,8.28E-05
2945,19685.53758,-34451707.47,1.854371576,0.0002549,-3.29E-04
2946,13967.07631,-33863779.15,1.847185546,2.55E-04,-3.19E-04
2947,378.6387118,-42157307.45,0.016945811,1.00E-07,-7.14E-04
2948,20566.7149,-30514524.08,1.855661896,0.0002549,-2.62E-04
2949,4912.699919,-42181658.95,0.569996481,6.07E-05,-6.54E-04
2950,29182.83791,-20194716.73,1.866306236,0.0002549,-8.74E-05
2951,23964.40611,-40812901.58,1.859748561,2.55E-04,-4.37E-04
2952,9229.867995,-38972919.09,1.841049594,2.55E-04,-4.06E-04
2953,30416.1127,-19350956.71,1.868039014,0.0002549,-7.31E-05
2954,16812.57665,-47581034.31,1.850578307,2.55E-04,-5.51E-04
2955,9536.828073,-37612706.43,1.841435332,2.55E-04,-3.83E-04
2956,22918.31604,-42345421.35,1.858617005,0.0002549,-4.63E-04
2957,27536.295,-26250413.42,1.864420129,0.0002549,-1.90E-04
2958,321.0457024,-39675987.61,0.014677438,1.00E-07,-6.72E-04
2959,15142.93436,-35194324.86,1.848663173,2.55E-04,-3.42E-04
2960,8987.823057,-23291556.62,1.840928432,2.55E-04,-1.40E-04
2961,19843.26971,-10023364.62,1.854569788,2.55E-04,8.51E-05
2962,13565.22068,-37158071.19,1.846680559,2.55E-04,-3.75E-04
2963,20829.8935,-13155494.42,1.855809616,2.55E-04,3.20E-05
2964,14635.93498,-47890229.67,1.848026058,2.55E-04,-5.57E-04
2965,12130.39626,-1696887.853,1.844877506,0.0002549,2.26E-04
2966,22070.59093,-34708094.4,1.857368723,0.0002549,-3.33E-04
2967,30764.95934,-8315609.64,1.868477388,2.55E-04,1.14E-04
2968,11640.26029,-3177646.145,1.844261582,0.0002549,2.01E-04
2969,6273.787445,-33165429.46,1.828184874,2.53E-04,-3.09E-04
2970,19375.86896,-18132968.89,1.853982435,2.55E-04,-5.23E-05
2971,8712.194515,-34418102,1.840216067,2.55E-04,-3.28E-04
2972,23266.23635,-22933630.98,1.858871215,2.55E-04,-1.34E-04
2973,14681.0208,-22917822.6,1.848082715,0.0002549,-1.34E-04
2974,20821.01643,-26993979.81,1.855798461,2.55E-04,-2.03E-04
2975,28121.95096,-3847378.571,1.864973086,2.55E-04,1.90E-04
2976,19305.30296,-42331809.87,1.853893759,0.0002549,-4.63E-04
2977,23135.7189,-26824475.28,1.858707202,2.55E-04,-2.00E-04
2978,22862.35231,-2198372.837,1.858546679,0.0002549,2.18E-04
2979,6182.45131,-10116805.19,1.837220097,2.55E-04,8.35E-05
2980,26891.8821,-34698912.98,1.863610336,2.55E-04,-3.33E-04
2981,17699.37826,-11771282.29,1.852058695,0.0002549,5.54E-05
2982,17745.33145,-46259209.19,1.851933441,2.55E-04,-5.29E-04
2983,14457.50758,-22873852.85,1.84780184,0.0002549,-1.33E-04
2984,10737.15652,-12391227.17,1.843126709,2.55E-04,4.50E-05
2985,24706.60137,-33268331.07,1.860681231,2.55E-04,-3.09E-04
2986,649.1543834,-5854111.097,0.474236751,6.28E-05,-3.64E-05
2987,24650.78061,-37963418.5,1.860611085,2.55E-04,-3.88E-04
2988,22943.63377,-29152473.61,1.858465821,2.55E-04,-2.39E-04
2989,10603.94385,-27516806.05,1.842959309,2.55E-04,-2.11E-04
2990,14350.05364,-1735149.748,1.847666809,0.0002549,2.25E-04
2991,11208.93708,-36294823.74,1.843536566,2.55E-04,-3.60E-04
2992,18078.53878,-33760276.58,1.852535162,0.0002549,-3.17E-04
2993,19976.76716,-38492687.32,1.854737546,0.0002549,-3.98E-04
2994,26068.69796,-37726544.36,1.862575892,2.55E-04,-3.84E-04
2995,2574.572897,-16902738.54,1.262641304,1.71E-04,-1.15E-04
2996,20967.21719,-29855522.1,1.856165182,0.0002549,-2.51E-04
2997,7680.185527,-228769.3414,1.839102206,2.55E-04,2.51E-04
2998,26482.43196,-14818286.21,1.863095805,0.0002549,3.74E-06
2999,11473.1259,-3385789.401,1.844051555,0.0002549,1.98E-04
3000,15861.92,-9202942.731,1.849566677,0.0002549,9.89E-05
3001,25137.57721,-34172788.44,1.861405811,2.55E-04,-3.24E-04
3002,29516.21114,-46932440.28,1.866908165,0.0002549,-5.41E-04
3003,7279.385977,-35602608.55,1.836585546,2.55E-04,-3.48E-04
3004,5609.448502,-5705951.439,1.836683041,2.55E-04,1.58E-04
3005,31708.31865,-37375165.07,1.869662848,0.0002549,-3.79E-04
3006,6973.933103,-6790568.791,1.838397703,2.55E-04,1.40E-04
3007,18139.87458,-44486840.99,1.852429239,2.55E-04,-4.99E-04
3008,6878.189086,-44418165.1,1.770567387,2.44E-04,-5.09E-04
3009,5244.580734,-33185283.55,1.719104535,2.37E-04,-3.25E-04
3010,11415.72082,-36232439.64,1.843796418,2.55E-04,-3.59E-04
3011,25303.58994,-28162187.6,1.861431429,2.55E-04,-2.22E-04
3012,4793.638168,-22956715.97,1.820102863,2.53E-04,-1.36E-04
3013,13036.44322,-19104621.1,1.846016078,2.55E-04,-6.88E-05
3014,25726.14239,-15669548.74,1.861962424,0.0002549,-1.07E-05
3015,7584.372053,-23578807.09,1.838981803,2.55E-04,-1.45E-04
3016,15246.32902,-38120526.14,1.848793102,2.55E-04,-3.91E-04
3017,8354.241156,-44521781.83,1.838119249,2.55E-04,-5.00E-04
3018,3254.947816,-18597409.18,1.632607288,2.25E-04,-9.02E-05
3019,2475.526795,-34553880.33,0.110165839,1.90E-06,-5.84E-04
3020,1380.131684,-8830693.328,0.946563325,0.0001271,-2.26E-05
3021,20892.28183,-1868825.426,1.855888016,0.0002549,2.23E-04
3022,4559.663013,-207381.8013,1.835180842,2.55E-04,2.51E-04
3023,26119.94136,-8399008.185,1.862457286,0.0002549,1.13E-04
3024,7992.074595,-19173479.13,1.839677137,2.55E-04,-7.00E-05
3025,3593.728391,-36486295.7,0.235645012,1.52E-05,-6.03E-04
3026,24298.972,-9574383.552,1.860351989,0.0002549,9.26E-05
