,h,T,M,lambda,s,,,,,,,,,
2934,10849,-27800000,1.843083904,0.0002549,-0.000216286,,,,,,,,,
2935,11168,-27800000,1.843667871,0.0002549,-0.000216286,,,,,,,,,
2936,11487,-27800000,1.843885839,0.0002548,-0.000216386,,,,,,,,,
2937,11806,-27800000,1.844286807,0.0002548,-0.000216386,,,,,,,,,
2938,12125,-27800000,1.844870775,0.0002549,-0.000216286,,,,,,,,,
2939,12444,-27800000,1.845088742,0.0002549,-0.000216286,,,,,,,,,
2940,12763,-27800000,1.84548971,0.0002549,-0.000216286,,,,,,,,,
2941,13082,-27800000,1.846073678,0.0002549,-0.000216286,,,,,,,,,
2942,13401,-27800000,1.846291646,0.0002548,-0.000216386,,,,,,,,,
2943,13720,-27800000,1.846875613,0.0002548,-0.000216386,,,,,,,,,
2944,14040,-27800000,1.847093581,0.0002549,-0.000216286,,,,,,,,,
2945,14359,-27800000,1.847677549,0.0002549,-0.000216286,,,,,,,,,
2946,14678,-27800000,1.848078517,0.0002549,-0.000216286,,,,,,,,,
2947,14997,-27800000,1.848479484,0.0002549,-0.000216286,,,,,,,,,
2948,15316,-27800000,1.848697452,0.0002549,-0.000216286,,,,,,,,,
2949,15635,-27800000,1.84928142,0.0002549,-0.000216286,,,,,,,,,
2950,15954,-27800000,1.849682388,0.0002549,-0.000216286,,,,,,,,,
2951,16273,-27800000,1.850083355,0.0002549,-0.000216286,,,,,,,,,
2952,16592,-27800000,1.850484323,0.0002549,-0.000216286,,,,,,,,,
2953,16911,-27800000,1.850885291,0.0002549,-0.000216286,,,,,,,,,
2954,17230,-27800000,1.851286259,0.0002549,-0.000216286,,,,,,,,,
2955,17549,-27800000,1.851687226,0.0002549,-0.000216286,,,,,,,,,
2956,17868,-27800000,1.852088194,0.0002549,-0.000216286,,,,,,,,,
2957,18188,-27800000,1.852489162,0.0002549,-0.000216286,,,,,,,,,
2958,18507,-27800000,1.85289013,0.0002549,-0.000216286,,,,,,,,,
2959,18826,-27800000,1.853291097,0.0002549,-0.000216286,,,,,,,,,
2960,19145,-27800000,1.853692065,0.0002549,-0.000216286,,,,,,,,,
2961,19464,-27800000,1.854276033,0.0002549,-0.000216286,,,,,,,,,
2962,19783,-27800000,1.854494001,0.0002549,-0.000216286,,,,,,,,,
2963,20102,-27800000,1.854894968,0.0002549,-0.000216286,,,,,,,,,
2964,20421,-27800000,1.855295936,0.0002549,-0.000216286,,,,,,,,,
2965,20740,-27800000,1.855696904,0.0002549,-0.000216286,,,,,,,,,
2966,21059,-27800000,1.856280872,0.0002549,-0.000216286,,,,,,,,,
2967,21378,-27800000,1.856681839,0.0002549,-0.000216286,,,,,,,,,
2968,21697,-27800000,1.856899807,0.0002549,-0.000216286,,,,,,,,,
2969,22017,-27800000,1.857300775,0.0002549,-0.000216286,,,,,,,,,
2970,22336,-27800000,1.857701743,0.0002549,-0.000216286,,,,,,,,,
2971,22655,-27800000,1.858102711,0.000255,-0.000216186,,,,,,,,,
2972,22974,-27800000,1.858503678,0.000255,-0.000216186,,,,,,,,,
2973,23293,-27800000,1.858904646,0.000255,-0.000216186,,,,,,,,,
2974,23612,-27800000,1.859305614,0.000255,-0.000216186,,,,,,,,,
2975,23931,-27800000,1.859706582,0.000255,-0.000216186,,,,,,,,,
2976,24250,-27800000,1.860290549,0.000255,-0.000216186,,,,,,,,,
2977,24569,-27800000,1.860691517,0.000255,-0.000216186,,,,,,,,,
2978,24888,-27800000,1.860909485,0.000255,-0.000216186,,,,,,,,,
2979,25207,-27800000,1.861493453,0.000255,-0.000216186,,,,,,,,,
2980,25526,-27800000,1.86189442,0.000255,-0.000216186,,,,,,,,,
2981,25845,-27800000,1.862295388,0.000255,-0.000216186,,,,,,,,,
2982,26165,-27800000,1.862696356,0.000255,-0.000216186,,,,,,,,,
2983,26484,-27800000,1.863097324,0.000255,-0.000216186,,,,,,,,,
2984,26803,-27800000,1.863498291,0.000255,-0.000216186,,,,,,,,,
2985,27122,-27800000,1.863899259,0.000255,-0.000216186,,,,,,,,,
2986,27441,-27800000,1.864117227,0.000255,-0.000216186,,,,,,,,,
2987,27760,-27800000,1.864701195,0.000255,-0.000216186,,,,,,,,,
2988,28079,-27800000,1.865102162,0.000255,-0.000216186,,,,,,,,,
2989,28398,-27800000,1.86532013,0.000255,-0.000216186,,,,,,,,,
2990,28717,-27800000,1.865721098,0.000255,-0.000216186,,,,,,,,,
2991,29036,-27800000,1.866122066,0.000255,-0.000216186,,,,,,,,,
2992,29355,-27800000,1.866523033,0.000255,-0.000216186,,,,,,,,,
2993,29674,-27800000,1.866924001,0.000255,-0.000216186,,,,,,,,,
2994,29994,-27800000,1.867507969,0.000255,-0.000216186,,,,,,,,,
2995,30313,-27800000,1.867908937,0.0002549,-0.000216286,,,,,,,,,
2996,30632,-27800000,1.868309904,0.0002549,-0.000216286,,,,,,,,,
2997,30951,-27800000,1.868527872,0.0002549,-0.000216286,,,,,,,,,
2998,31270,-27800000,1.86892884,0.0002549,-0.000216286,,,,,,,,,
2999,31589,-27800000,1.869329808,0.0002549,-0.000216286,,,,,,,,,
3000,0,-28800000,0.002013,1.00E-07,-0.000488036,,,,,,,,,
3001,319.08,-28800000,0.014674968,1.00E-07,-0.000488036,,,,,,,,,
3002,638.16,-28800000,0.027702936,1.00E-07,-0.000488036,,,,,,,,,
3003,957.24,-28800000,0.040364903,1.00E-07,-0.000488036,,,,,,,,,
3004,1276.3,-28800000,0.053209871,4.00E-07,-0.000487736,,,,,,,,,
3005,1595.4,-28800000,0.066786839,5.00E-07,-0.000487636,,,,,,,,,
3006,1914.5,-28800000,0.079997807,6.00E-07,-0.000487536,,,,,,,,,
3007,2233.6,-28800000,0.094306774,1.10E-06,-0.000487036,,,,,,,,,
3008,2552.6,-28800000,0.110994742,1.70E-06,-0.000486436,,,,,,,,,
3009,2871.7,-28800000,0.13298971,3.40E-06,-0.000484736,,,,,,,,,
3010,3190.8,-28800000,0.166879678,6.80E-06,-0.000481336,,,,,,,,,
3011,3509.9,-28800000,0.226572645,1.40E-05,-0.000474136,,,,,,,,,
3012,3829,-28800000,0.339884613,2.97E-05,-0.000458436,,,,,,,,,
3013,4148,-28800000,0.543232581,5.90E-05,-0.000429136,,,,,,,,,
3014,4467.1,-28800000,0.848694549,0.0001042,-0.000383936,,,,,,,,,
3015,4786.2,-28800000,1.196429516,0.0001566,-0.000331536,,,,,,,,,
3016,5105.3,-28800000,1.482859484,0.0002003,-0.000287836,,,,,,,,,
3017,5424.4,-28800000,1.661868452,0.0002276,-0.000260536,,,,,,,,,
3018,5743.4,-28800000,1.75541642,0.0002422,-0.000245936,,,,,,,,,
3019,6062.5,-28800000,1.800286387,0.0002489,-0.000239236,,,,,,,,,
3020,6381.6,-28800000,1.821183355,0.0002521,-0.000236036,,,,,,,,,
3021,6700.7,-28800000,1.830185323,0.0002536,-0.000234536,,,,,,,,,
3022,7019.8,-28800000,1.834795291,0.0002543,-0.000233836,,,,,,,,,
3023,7338.8,-28800000,1.836843258,0.0002546,-0.000233536,,,,,,,,,
3024,7657.9,-28800000,1.838159226,0.0002547,-0.000233436,,,,,,,,,
3025,7977,-28800000,1.839109194,0.0002548,-0.000233336,,,,,,,,,
3026,8296.1,-28800000,1.839693162,0.0002548,-0.000233336,,,,,,,,,
3027,8615.2,-28800000,1.840277129,0.0002548,-0.000233336,,,,,,,,,
3028,8934.2,-28800000,1.840678097,0.0002548,-0.000233336,,,,,,,,,
3029,9253.3,-28800000,1.841079065,0.0002548,-0.000233336,,,,,,,,,
3030,9572.4,-28800000,1.841480033,0.0002549,-0.000233236,,,,,,,,,
3031,9891.5,-28800000,1.841881,0.0002548,-0.000233336,,,,,,,,,
3032,10211,-28800000,1.842281968,0.0002548,-0.000233336,,,,,,,,,
3033,10530,-28800000,1.842682936,0.0002549,-0.000233236,,,,,,,,,
3034,10849,-28800000,1.843083904,0.0002549,-0.000233236,,,,,,,,,
3035,11168,-28800000,1.843484871,0.0002549,-0.000233236,,,,,,,,,
3036,11487,-28800000,1.844068839,0.0002549,-0.000233236,,,,,,,,,
3037,11806,-28800000,1.844469807,0.0002548,-0.000233336,,,,,,,,,
3038,12125,-28800000,1.844687775,0.0002549,-0.000233236,,,,,,,,,
3039,12444,-28800000,1.845271742,0.0002549,-0.000233236,,,,,,,,,
3040,12763,-28800000,1.84567271,0.0002549,-0.000233236,,,,,,,,,
3041,13082,-28800000,1.845890678,0.0002549,-0.000233236,,,,,,,,,
3042,13401,-28800000,1.846474646,0.0002549,-0.000233236,,,,,,,,,
3043,13720,-28800000,1.846692613,0.0002548,-0.000233336,,,,,,,,,
3044,14040,-28800000,1.847276581,0.0002548,-0.000233336,,,,,,,,,
3045,14359,-28800000,1.847494549,0.0002549,-0.000233236,,,,,,,,,
3046,14678,-28800000,1.848078517,0.0002549,-0.000233236,,,,,,,,,
3047,14997,-28800000,1.848479484,0.0002549,-0.000233236,,,,,,,,,
3048,15316,-28800000,1.848880452,0.0002549,-0.000233236,,,,,,,,,
3049,15635,-28800000,1.84928142,0.0002549,-0.000233236,,,,,,,,,
3050,15954,-28800000,1.849682388,0.0002549,-0.000233236,,,,,,,,,
3051,16273,-28800000,1.850083355,0.0002549,-0.000233236,,,,,,,,,
3052,16592,-28800000,1.850484323,0.0002549,-0.000233236,,,,,,,,,
3053,16911,-28800000,1.850885291,0.0002549,-0.000233236,,,,,,,,,
3054,17230,-28800000,1.851286259,0.0002549,-0.000233236,,,,,,,,,
3055,17549,-28800000,1.851687226,0.0002549,-0.000233236,,,,,,,,,
3056,17868,-28800000,1.852088194,0.0002549,-0.000233236,,,,,,,,,
3057,18188,-28800000,1.852489162,0.0002549,-0.000233236,,,,,,,,,
3058,18507,-28800000,1.85289013,0.0002549,-0.000233236,,,,,,,,,
3059,18826,-28800000,1.853291097,0.0002549,-0.000233236,,,,,,,,,
3060,19145,-28800000,1.853692065,0.0002549,-0.000233236,,,,,,,,,
3061,19464,-28800000,1.854093033,0.0002549,-0.000233236,,,,,,,,,
3062,19783,-28800000,1.854677001,0.0002549,-0.000233236,,,,,,,,,
3063,20102,-28800000,1.854894968,0.0002549,-0.000233236,,,,,,,,,
3064,20421,-28800000,1.855295936,0.0002549,-0.000233236,,,,,,,,,
3065,20740,-28800000,1.855696904,0.0002549,-0.000233236,,,,,,,,,
3066,21059,-28800000,1.856097872,0.0002549,-0.000233236,,,,,,,,,
3067,21378,-28800000,1.856498839,0.0002549,-0.000233236,,,,,,,,,
3068,21697,-28800000,1.857082807,0.0002549,-0.000233236,,,,,,,,,
3069,22017,-28800000,1.857300775,0.0002549,-0.000233236,,,,,,,,,
3070,22336,-28800000,1.857701743,0.0002549,-0.000233236,,,,,,,,,
3071,22655,-28800000,1.858102711,0.000255,-0.000233136,,,,,,,,,
3072,22974,-28800000,1.858503678,0.000255,-0.000233136,,,,,,,,,
3073,23293,-28800000,1.858904646,0.000255,-0.000233136,,,,,,,,,
3074,23612,-28800000,1.859305614,0.000255,-0.000233136,,,,,,,,,
3075,23931,-28800000,1.859706582,0.000255,-0.000233136,,,,,,,,,
3076,24250,-28800000,1.860107549,0.000255,-0.000233136,,,,,,,,,
3077,24569,-28800000,1.860508517,0.000255,-0.000233136,,,,,,,,,
3078,24888,-28800000,1.860909485,0.000255,-0.000233136,,,,,,,,,
3079,25207,-28800000,1.861493453,0.000255,-0.000233136,,,,,,,,,
3080,25526,-28800000,1.86189442,0.000255,-0.000233136,,,,,,,,,
3081,25845,-28800000,1.862295388,0.000255,-0.000233136,,,,,,,,,
3082,26165,-28800000,1.862696356,0.000255,-0.000233136,,,,,,,,,
3083,26484,-28800000,1.863097324,0.000255,-0.000233136,,,,,,,,,
3084,26803,-28800000,1.863498291,0.000255,-0.000233136,,,,,,,,,
3085,27122,-28800000,1.863716259,0.000255,-0.000233136,,,,,,,,,
3086,27441,-28800000,1.864117227,0.000255,-0.000233136,,,,,,,,,
3087,27760,-28800000,1.864518195,0.000255,-0.000233136,,,,,,,,,
3088,28079,-28800000,1.864919162,0.000255,-0.000233136,,,,,,,,,
3089,28398,-28800000,1.86532013,0.000255,-0.000233136,,,,,,,,,
3090,28717,-28800000,1.865721098,0.000255,-0.000233136,,,,,,,,,
3091,29036,-28800000,1.866122066,0.000255,-0.000233136,,,,,,,,,
3092,29355,-28800000,1.866523033,0.000255,-0.000233136,,,,,,,,,
3093,29674,-28800000,1.867107001,0.000255,-0.000233136,,,,,,,,,
3094,29994,-28800000,1.867507969,0.0002549,-0.000233236,,,,,,,,,
3095,30313,-28800000,1.867908937,0.0002549,-0.000233236,,,,,,,,,
3096,30632,-28800000,1.868309904,0.0002549,-0.000233236,,,,,,,,,
3097,30951,-28800000,1.868710872,0.0002549,-0.000233236,,,,,,,,,
3098,31270,-28800000,1.86911184,0.0002549,-0.000233236,,,,,,,,,
3099,31589,-28800000,1.869329808,0.0002549,-0.000233236,,,,,,,,,
3100,0,-29800000,0.002013,1.00E-07,-0.000504985,,,,,,,,,
3101,319.08,-29800000,0.014674968,1.00E-07,-0.000504985,,,,,,,,,
3102,638.16,-29800000,0.027153936,1.00E-07,-0.000504985,,,,,,,,,
3103,957.24,-29800000,0.040364903,1.00E-07,-0.000504985,,,,,,,,,
3104,1276.3,-29800000,0.053209871,4.00E-07,-0.000504685,,,,,,,,,
3105,1595.4,-29800000,0.066054839,4.00E-07,-0.000504685,,,,,,,,,
3106,1914.5,-29800000,0.079082807,5.00E-07,-0.000504585,,,,,,,,,
3107,2233.6,-29800000,0.092842774,1.00E-06,-0.000504085,,,,,,,,,
3108,2552.6,-29800000,0.108249742,1.30E-06,-0.000503785,,,,,,,,,
3109,2871.7,-29800000,0.12731671,2.70E-06,-0.000502385,,,,,,,,,
3110,3190.8,-29800000,0.154252678,5.10E-06,-0.000499985,,,,,,,,,
3111,3509.9,-29800000,0.199854645,1.01E-05,-0.000494985,,,,,,,,,
3112,3829,-29800000,0.284801613,2.14E-05,-0.000483685,,,,,,,,,
3113,4148,-29800000,0.441850581,4.35E-05,-0.000461585,,,,,,,,,
3114,4467.1,-29800000,0.701196549,8.18E-05,-0.000423285,,,,,,,,,
3115,4786.2,-29800000,1.040147516,0.0001327,-0.000372385,,,,,,,,,
3116,5105.3,-29800000,1.363909484,0.000182,-0.000323085,,,,,,,,,
3117,5424.4,-29800000,1.591413452,0.000217,-0.000288085,,,,,,,,,
3118,5743.4,-29800000,1.72009742,0.0002366,-0.000268485,,,,,,,,,
3119,6062.5,-29800000,1.783633387,0.0002463,-0.000258785,,,,,,,,,
3120,6381.6,-29800000,1.813314355,0.000251,-0.000254085,,,,,,,,,
3121,6700.7,-29800000,1.826891323,0.000253,-0.000252085,,,,,,,,,
3122,7019.8,-29800000,1.832965291,0.000254,-0.000251085,,,,,,,,,
3123,7338.8,-29800000,1.836477258,0.0002545,-0.000250585,,,,,,,,,
3124,7657.9,-29800000,1.837793226,0.0002546,-0.000250485,,,,,,,,,
3125,7977,-29800000,1.838926194,0.0002547,-0.000250385,,,,,,,,,
3126,8296.1,-29800000,1.839693162,0.0002548,-0.000250285,,,,,,,,,
3127,8615.2,-29800000,1.840094129,0.0002549,-0.000250185,,,,,,,,,
3128,8934.2,-29800000,1.840495097,0.0002548,-0.000250285,,,,,,,,,
3129,9253.3,-29800000,1.840896065,0.0002548,-0.000250285,,,,,,,,,
3130,9572.4,-29800000,1.841480033,0.0002549,-0.000250185,,,,,,,,,
3131,9891.5,-29800000,1.841698,0.0002549,-0.000250185,,,,,,,,,
3132,10211,-29800000,1.842464968,0.0002548,-0.000250285,,,,,,,,,
3133,10530,-29800000,1.842682936,0.0002548,-0.000250285,,,,,,,,,
3134,10849,-29800000,1.843083904,0.0002549,-0.000250185,,,,,,,,,
3135,11168,-29800000,1.843484871,0.0002549,-0.000250185,,,,,,,,,
3136,11487,-29800000,1.843885839,0.0002549,-0.000250185,,,,,,,,,
3137,11806,-29800000,1.844469807,0.0002549,-0.000250185,,,,,,,,,
3138,12125,-29800000,1.844870775,0.0002548,-0.000250285,,,,,,,,,
3139,12444,-29800000,1.845088742,0.0002549,-0.000250185,,,,,,,,,
3140,12763,-29800000,1.84567271,0.0002549,-0.000250185,,,,,,,,,
3141,13082,-29800000,1.846073678,0.0002549,-0.000250185,,,,,,,,,
3142,13401,-29800000,1.846291646,0.0002549,-0.000250185,,,,,,,,,
3143,13720,-29800000,1.846875613,0.0002549,-0.000250185,,,,,,,,,
3144,14040,-29800000,1.847276581,0.0002548,-0.000250285,,,,,,,,,
3145,14359,-29800000,1.847677549,0.0002549,-0.000250185,,,,,,,,,
3146,14678,-29800000,1.848078517,0.0002549,-0.000250185,,,,,,,,,
3147,14997,-29800000,1.848479484,0.0002549,-0.000250185,,,,,,,,,
3148,15316,-29800000,1.848880452,0.0002549,-0.000250185,,,,,,,,,
3149,15635,-29800000,1.84928142,0.0002549,-0.000250185,,,,,,,,,
3150,15954,-29800000,1.849682388,0.0002549,-0.000250185,,,,,,,,,
3151,16273,-29800000,1.850083355,0.0002549,-0.000250185,,,,,,,,,
3152,16592,-29800000,1.850484323,0.0002549,-0.000250185,,,,,,,,,
3153,16911,-29800000,1.850885291,0.0002549,-0.000250185,,,,,,,,,
3154,17230,-29800000,1.851286259,0.0002549,-0.000250185,,,,,,,,,
3155,17549,-29800000,1.851870226,0.0002549,-0.000250185,,,,,,,,,
3156,17868,-29800000,1.852088194,0.0002549,-0.000250185,,,,,,,,,
3157,18188,-29800000,1.852489162,0.0002549,-0.000250185,,,,,,,,,
3158,18507,-29800000,1.85289013,0.0002549,-0.000250185,,,,,,,,,
3159,18826,-29800000,1.853291097,0.0002549,-0.000250185,,,,,,,,,
3160,19145,-29800000,1.853692065,0.0002549,-0.000250185,,,,,,,,,
3161,19464,-29800000,1.854093033,0.0002549,-0.000250185,,,,,,,,,
3162,19783,-29800000,1.854494001,0.0002549,-0.000250185,,,,,,,,,
3163,20102,-29800000,1.855077968,0.0002549,-0.000250185,,,,,,,,,
3164,20421,-29800000,1.855295936,0.0002549,-0.000250185,,,,,,,,,
3165,20740,-29800000,1.855696904,0.0002549,-0.000250185,,,,,,,,,
3166,21059,-29800000,1.856097872,0.0002549,-0.000250185,,,,,,,,,
3167,21378,-29800000,1.856498839,0.0002549,-0.000250185,,,,,,,,,
3168,21697,-29800000,1.857082807,0.0002549,-0.000250185,,,,,,,,,
3169,22017,-29800000,1.857483775,0.0002549,-0.000250185,,,,,,,,,
3170,22336,-29800000,1.857701743,0.0002549,-0.000250185,,,,,,,,,
3171,22655,-29800000,1.858102711,0.000255,-0.000250085,,,,,,,,,
3172,22974,-29800000,1.858503678,0.000255,-0.000250085,,,,,,,,,
3173,23293,-29800000,1.858904646,0.000255,-0.000250085,,,,,,,,,
3174,23612,-29800000,1.859305614,0.000255,-0.000250085,,,,,,,,,
3175,23931,-29800000,1.859706582,0.000255,-0.000250085,,,,,,,,,
3176,24250,-29800000,1.860290549,0.000255,-0.000250085,,,,,,,,,
3177,24569,-29800000,1.860508517,0.000255,-0.000250085,,,,,,,,,
3178,24888,-29800000,1.861092485,0.000255,-0.000250085,,,,,,,,,
3179,25207,-29800000,1.861493453,0.000255,-0.000250085,,,,,,,,,
3180,25526,-29800000,1.86189442,0.000255,-0.000250085,,,,,,,,,
3181,25845,-29800000,1.862295388,0.000255,-0.000250085,,,,,,,,,
3182,26165,-29800000,1.862696356,0.000255,-0.000250085,,,,,,,,,
3183,26484,-29800000,1.863097324,0.000255,-0.000250085,,,,,,,,,
3184,26803,-29800000,1.863498291,0.000255,-0.000250085,,,,,,,,,
3185,27122,-29800000,1.863899259,0.000255,-0.000250085,,,,,,,,,
3186,27441,-29800000,1.864300227,0.000255,-0.000250085,,,,,,,,,
3187,27760,-29800000,1.864701195,0.000255,-0.000250085,,,,,,,,,
3188,28079,-29800000,1.865102162,0.000255,-0.000250085,,,,,,,,,
3189,28398,-29800000,1.86532013,0.000255,-0.000250085,,,,,,,,,
3190,28717,-29800000,1.865721098,0.000255,-0.000250085,,,,,,,,,
3191,29036,-29800000,1.866122066,0.000255,-0.000250085,,,,,,,,,
3192,29355,-29800000,1.866523033,0.000255,-0.000250085,,,,,,,,,
3193,29674,-29800000,1.866924001,0.000255,-0.000250085,,,,,,,,,
3194,29994,-29800000,1.867324969,0.000255,-0.000250085,,,,,,,,,
3195,30313,-29800000,1.867908937,0.000255,-0.000250085,,,,,,,,,
3196,30632,-29800000,1.868309904,0.0002549,-0.000250185,,,,,,,,,
3197,30951,-29800000,1.868710872,0.0002549,-0.000250185,,,,,,,,,
3198,31270,-29800000,1.86911184,0.0002549,-0.000250185,,,,,,,,,
3199,31589,-29800000,1.869329808,0.0002549,-0.000250185,,,,,,,,,
3200,0,-30700000,0.002013,1.00E-07,-0.000520239,,,,,,,,,
3201,319.08,-30700000,0.014674968,1.00E-07,-0.000520239,,,,,,,,,
3202,638.16,-30700000,0.027336936,1.00E-07,-0.000520239,,,,,,,,,
3203,957.24,-30700000,0.039815903,1.00E-07,-0.000520239,,,,,,,,,
3204,1276.3,-30700000,0.052477871,4.00E-07,-0.000519939,,,,,,,,,
3205,1595.4,-30700000,0.065322839,4.00E-07,-0.000519939,,,,,,,,,
3206,1914.5,-30700000,0.078350807,5.00E-07,-0.000519839,,,,,,,,,
3207,2233.6,-30700000,0.091744774,9.00E-07,-0.000519439,,,,,,,,,
3208,2552.6,-30700000,0.106236742,1.10E-06,-0.000519239,,,,,,,,,
3209,2871.7,-30700000,0.12292471,2.20E-06,-0.000518139,,,,,,,,,
3210,3190.8,-30700000,0.145834678,3.90E-06,-0.000516439,,,,,,,,,
3211,3509.9,-30700000,0.181005645,7.40E-06,-0.000512939,,,,,,,,,
3212,3829,-30700000,0.244724613,1.54E-05,-0.000504939,,,,,,,,,
3213,4148,-30700000,0.363160581,3.19E-05,-0.000488439,,,,,,,,,
3214,4467.1,-30700000,0.572730549,6.25E-05,-0.000457839,,,,,,,,,
3215,4786.2,-30700000,0.881852516,0.0001085,-0.000411839,,,,,,,,,
3216,5105.3,-30700000,1.223914484,0.0001605,-0.000359839,,,,,,,,,
3217,5424.4,-30700000,1.499913452,0.0002026,-0.000317739,,,,,,,,,
3218,5743.4,-30700000,1.67013842,0.0002288,-0.000291539,,,,,,,,,
3219,6062.5,-30700000,1.759477387,0.0002428,-0.000277539,,,,,,,,,
3220,6381.6,-30700000,1.802334355,0.0002492,-0.000271139,,,,,,,,,
3221,6700.7,-30700000,1.822133323,0.0002523,-0.000268039,,,,,,,,,
3222,7019.8,-30700000,1.830952291,0.0002536,-0.000266739,,,,,,,,,
3223,7338.8,-30700000,1.835196258,0.0002543,-0.000266039,,,,,,,,,
3224,7657.9,-30700000,1.837244226,0.0002546,-0.000265739,,,,,,,,,
3225,7977,-30700000,1.838560194,0.0002547,-0.000265639,,,,,,,,,
3226,8296.1,-30700000,1.839510162,0.0002548,-0.000265539,,,,,,,,,
3227,8615.2,-30700000,1.840094129,0.0002548,-0.000265539,,,,,,,,,
3228,8934.2,-30700000,1.840495097,0.0002549,-0.000265439,,,,,,,,,
3229,9253.3,-30700000,1.840896065,0.0002548,-0.000265539,,,,,,,,,
3230,9572.4,-30700000,1.841480033,0.0002548,-0.000265539,,,,,,,,,
3231,9891.5,-30700000,1.841881,0.0002549,-0.000265439,,,,,,,,,
3232,10211,-30700000,1.842281968,0.0002549,-0.000265439,,,,,,,,,
3233,10530,-30700000,1.842682936,0.0002548,-0.000265539,,,,,,,,,
3234,10849,-30700000,1.843083904,0.0002548,-0.000265539,,,,,,,,,
3235,11168,-30700000,1.843484871,0.0002549,-0.000265439,,,,,,,,,
3236,11487,-30700000,1.843885839,0.0002549,-0.000265439,,,,,,,,,
3237,11806,-30700000,1.844286807,0.0002549,-0.000265439,,,,,,,,,
3238,12125,-30700000,1.844687775,0.0002549,-0.000265439,,,,,,,,,
3239,12444,-30700000,1.845271742,0.0002548,-0.000265539,,,,,,,,,
3240,12763,-30700000,1.84548971,0.0002549,-0.000265439,,,,,,,,,
3241,13082,-30700000,1.845890678,0.0002549,-0.000265439,,,,,,,,,
3242,13401,-30700000,1.846474646,0.0002549,-0.000265439,,,,,,,,,
3243,13720,-30700000,1.846692613,0.0002549,-0.000265439,,,,,,,,,
3244,14040,-30700000,1.847276581,0.0002549,-0.000265439,,,,,,,,,
3245,14359,-30700000,1.847677549,0.0002548,-0.000265539,,,,,,,,,
3246,14678,-30700000,1.848078517,0.0002549,-0.000265439,,,,,,,,,
3247,14997,-30700000,1.848479484,0.0002549,-0.000265439,,,,,,,,,
3248,15316,-30700000,1.848880452,0.0002549,-0.000265439,,,,,,,,,
3249,15635,-30700000,1.84928142,0.0002549,-0.000265439,,,,,,,,,
3250,15954,-30700000,1.849682388,0.0002549,-0.000265439,,,,,,,,,
3251,16273,-30700000,1.850083355,0.0002549,-0.000265439,,,,,,,,,
3252,16592,-30700000,1.850484323,0.0002549,-0.000265439,,,,,,,,,
3253,16911,-30700000,1.850702291,0.0002549,-0.000265439,,,,,,,,,
3254,17230,-30700000,1.851286259,0.0002549,-0.000265439,,,,,,,,,
3255,17549,-30700000,1.851687226,0.0002549,-0.000265439,,,,,,,,,
3256,17868,-30700000,1.852088194,0.0002549,-0.000265439,,,,,,,,,
3257,18188,-30700000,1.852489162,0.0002549,-0.000265439,,,,,,,,,
3258,18507,-30700000,1.85289013,0.0002549,-0.000265439,,,,,,,,,
3259,18826,-30700000,1.853474097,0.0002549,-0.000265439,,,,,,,,,
